349,12,1,283151,4824549,43.5423846846511,-5.68413014218134,07:09:40,2013-06-15T00:00:00
351,12,2,284120,4822141,43.5210069122034,-5.67119208193597,07:09:45,2013-06-15T00:00:00
325,15,11,283843,4823137,43.5298852701608,-5.6750119851733,07:09:40,2013-06-15T00:00:00
315,16,23,285261,4823965,43.5377418231922,-5.65780970477421,07:09:58,2013-06-15T00:00:00
298,18,2,289284,4822593,43.5265470666843,-5.60753643917264,07:09:57,2013-06-15T00:00:00
289,24,1,280672,4824182,43.5383596346591,-5.71463297977014,07:09:53,2013-06-15T00:00:00
278,25,1,284030,4823342,43.5317832302611,-5.67278176122637,07:09:50,2013-06-15T00:00:00
318,25,1,290872,4822325,43.5245827105597,-5.58780217371354,07:09:59,2013-06-15T00:00:00
333,1,1,283130,4824250,43.5396892774084,-5.68427039498465,07:10:44,2013-06-15T00:00:00
338,2,3,284781,4822280,43.5224478693067,-5.66307693298731,07:10:37,2013-06-15T00:00:00
303,6,3,283427,4824524,43.5422399479517,-5.68070756042553,07:10:59,2013-06-15T00:00:00
307,10,2,285095,4824587,43.5432886506069,-5.66010822921083,07:10:59,2013-06-15T00:00:00
310,10,5,284750,4824249,43.5401491138776,-5.66424014816366,07:10:38,2013-06-15T00:00:00
349,12,1,283443,4824522,43.5422266008422,-5.68050893061644,07:10:48,2013-06-15T00:00:00
351,12,2,284178,4822191,43.5214733937907,-5.67049503606642,07:10:54,2013-06-15T00:00:00
325,15,11,283983,4823291,43.531310920325,-5.67334252024834,07:10:46,2013-06-15T00:00:00
315,16,23,285436,4823633,43.534805942411,-5.65551489325366,07:10:59,2013-06-15T00:00:00
298,18,2,289153,4822534,43.5259793982502,-5.60913297498116,07:10:57,2013-06-15T00:00:00
289,24,1,281295,4824315,43.5397386128292,-5.70698411671975,07:10:53,2013-06-15T00:00:00
278,25,1,284527,4823884,43.5368018040716,-5.66685257127068,07:10:50,2013-06-15T00:00:00
318,25,2,290876,4822398,43.5252404699606,-5.5877808142549,07:10:29,2013-06-15T00:00:00
333,1,1,283317,4824250,43.5397435744891,-5.68195833198141,07:11:31,2013-06-15T00:00:00
338,2,3,284705,4822408,43.5235772676259,-5.66406703893406,07:11:37,2013-06-15T00:00:00
303,6,3,283718,4824463,43.5417756562076,-5.67708518439079,07:11:34,2013-06-15T00:00:00
307,10,2,285091,4824605,43.5434494002341,-5.66016481292866,07:11:29,2013-06-15T00:00:00
310,10,5,284700,4824364,43.5411690614865,-5.66490395122497,07:11:38,2013-06-15T00:00:00
349,12,1,283715,4824481,43.5419366860494,-5.67712944675341,07:11:40,2013-06-15T00:00:00
351,12,2,284416,4822362,43.523080171505,-5.66762107840977,07:11:41,2013-06-15T00:00:00
325,15,11,284191,4823518,43.5334127972541,-5.67086131278307,07:11:40,2013-06-15T00:00:00
315,16,23,285603,4823350,43.5323084460524,-5.65333854636446,07:11:34,2013-06-15T00:00:00
298,18,2,288899,4822504,43.5256378075453,-5.61226124086914,07:11:33,2013-06-15T00:00:00
289,24,1,281538,4824345,43.5400795836364,-5.70399179095892,07:11:23,2013-06-15T00:00:00
278,25,1,284809,4824218,43.5398872931865,-5.66349837391289,07:11:38,2013-06-15T00:00:00
318,25,2,290396,4823000,43.5305209264751,-5.59394673146542,07:11:35,2013-06-15T00:00:00
333,1,1,283317,4824250,43.5397435744891,-5.68195833198141,07:11:31,2013-06-15T00:00:00
338,2,3,284705,4822408,43.5235772676259,-5.66406703893406,07:11:37,2013-06-15T00:00:00
303,6,3,283718,4824463,43.5417756562076,-5.67708518439079,07:11:34,2013-06-15T00:00:00
307,10,2,285091,4824605,43.5434494002341,-5.66016481292866,07:11:29,2013-06-15T00:00:00
310,10,5,284700,4824364,43.5411690614865,-5.66490395122497,07:11:38,2013-06-15T00:00:00
349,12,1,283715,4824481,43.5419366860494,-5.67712944675341,07:11:40,2013-06-15T00:00:00
351,12,2,284416,4822362,43.523080171505,-5.66762107840977,07:11:41,2013-06-15T00:00:00
325,15,11,284191,4823518,43.5334127972541,-5.67086131278307,07:11:40,2013-06-15T00:00:00
315,16,23,285603,4823350,43.5323084460524,-5.65333854636446,07:11:34,2013-06-15T00:00:00
298,18,2,288899,4822504,43.5256378075453,-5.61226124086914,07:11:33,2013-06-15T00:00:00
289,24,1,281538,4824345,43.5400795836364,-5.70399179095892,07:11:23,2013-06-15T00:00:00
278,25,1,284809,4824218,43.5398872931865,-5.66349837391289,07:11:38,2013-06-15T00:00:00
318,25,2,290396,4823000,43.5305209264751,-5.59394673146542,07:11:35,2013-06-15T00:00:00
333,1,1,283668,4824377,43.540987651501,-5.67766914844634,07:12:14,2013-06-15T00:00:00
338,2,3,284694,4822425,43.523727003899,-5.66420974227221,07:12:07,2013-06-15T00:00:00
303,6,3,283965,4824453,43.5417572315914,-5.67402718019694,07:12:34,2013-06-15T00:00:00
307,10,2,285009,4824700,43.5442802659715,-5.66121635370732,07:12:29,2013-06-15T00:00:00
310,10,5,284735,4824525,43.54262726608,-5.6645350159099,07:12:08,2013-06-15T00:00:00
349,12,1,283907,4824435,43.5415785455897,-5.67473715729056,07:12:34,2013-06-15T00:00:00
351,12,2,284466,4822482,43.5241739386484,-5.6670506244881,07:12:18,2013-06-15T00:00:00
325,15,11,284277,4823612,43.5342831251532,-5.66983543605573,07:12:10,2013-06-15T00:00:00
315,16,23,285788,4823165,43.5306975364023,-5.65097849572536,07:12:28,2013-06-15T00:00:00
298,18,2,288490,4822343,43.5240739315939,-5.61725455125155,07:12:27,2013-06-15T00:00:00
289,24,1,281818,4824382,43.5404942504883,-5.70054477408509,07:12:24,2013-06-15T00:00:00
278,25,1,284651,4824324,43.540795149402,-5.66549394775401,07:12:26,2013-06-15T00:00:00
318,25,2,289948,4823651,43.5362507744497,-5.59973703166422,07:12:29,2013-06-15T00:00:00
333,1,1,284156,4824525,43.542460078956,-5.67169417871455,07:13:14,2013-06-15T00:00:00
338,2,3,284558,4822629,43.5255226698561,-5.66597168317905,07:13:16,2013-06-15T00:00:00
303,6,3,284297,4824582,43.543013517249,-5.66997340315365,07:13:12,2013-06-15T00:00:00
307,10,2,284797,4824637,43.5436525244188,-5.663812787768,07:13:05,2013-06-15T00:00:00
310,10,5,284851,4824657,43.5438479800135,-5.66315300350643,07:13:08,2013-06-15T00:00:00
349,12,1,284276,4824576,43.5429534822728,-5.67023067988053,07:13:16,2013-06-15T00:00:00
351,12,2,284506,4822661,43.5257954934001,-5.6666271555127,07:12:49,2013-06-15T00:00:00
325,15,11,284413,4823759,43.5356445888311,-5.66821240411368,07:13:10,2013-06-15T00:00:00
315,16,23,285992,4822895,43.5283274762834,-5.64835021487546,07:13:05,2013-06-15T00:00:00
298,18,2,288099,4822464,43.5250514883932,-5.62213503278174,07:13:14,2013-06-15T00:00:00
289,24,1,281901,4824392,43.5406084447063,-5.6995225810639,07:13:09,2013-06-15T00:00:00
278,25,1,284558,4824191,43.5395720526086,-5.66659107347203,07:12:50,2013-06-15T00:00:00
318,25,2,289613,4824344,43.5423899376974,-5.60414744373364,07:13:16,2013-06-15T00:00:00
333,1,1,284156,4824525,43.542460078956,-5.67169417871455,07:13:14,2013-06-15T00:00:00
338,2,3,284558,4822629,43.5255226698561,-5.66597168317905,07:13:16,2013-06-15T00:00:00
303,6,3,284297,4824582,43.543013517249,-5.66997340315365,07:13:12,2013-06-15T00:00:00
